timestamp,x,y,z,r
61647200,-0.18665320700000002,42.2314257,4.76096393,
61777600,-0.20504179999999997,42.3204444,4.7455455,
61885600,-0.22547309864,42.3966023,4.73403903,
61997600,-0.24085942940000002,42.4832568,4.72062851,
62147600,-0.265195578,42.581718800000004,4.70025165,
62246400,-0.28029766600000006,42.6553798,4.68809194,
62346800,-0.29487616099999997,42.7315417,4.67570425,
62457600,-0.310302751,42.8046271,4.66325525,
62587600,-0.32013621699999995,42.9095018,4.64300382,
62698400,-0.336576941,42.9912289,4.62914471,
62826400,-0.362799445,43.0763727,4.61150361,
62936400,-0.36668916300000004,43.1597552,4.59513689,
63057200,-0.378027003,43.2465508,4.57762985,
63168400,-0.39400546899999994,43.3354008,4.5602773800000005,
63275600,-0.4106895211,43.4135961,4.54386827,
63397600,-0.41365435920000004,43.4947383,4.52764607,
63527600,-0.434790659,43.5932218,4.50503034,
63637600,-0.44897971799999997,43.6797491,4.48738545,
63757600,-0.446843203,43.7596096,4.47235875,
63856400,-0.4572167374,43.8358817,4.45786536,
63966400,-0.47251507080000005,43.9193444,4.44074557,
64087600,-0.476292827,44.0084383,4.42186948,
64217600,-0.486159371,44.1061752,4.40197502,
64337600,-0.501227654,44.1853448,4.38668143,
64437600,-0.516102814,44.261141,4.37134274,
64567600,-0.5389891773000001,44.3644512,4.3487658499999995,
64697200,-0.5564314329,44.4455017,4.33242952,
64797200,-0.5757884999,44.5165766,4.31744168,
64906400,-0.5997338654,44.595847,4.302053,
65037200,-0.615118552,44.672728,4.28615886,
65158400,-0.6360849999999999,44.7587927,4.27113479,
65267600,-0.6463181960000001,44.8399388,4.25769372,
65378400,-0.655469839,44.910964299999996,4.24592644,
65485600,-0.667620208,44.9774512,4.23454564,
65616800,-0.666344578,45.0678887,4.21725396,
65736400,-0.674934328,45.1585915,4.2005098,
65846400,-0.680209304,45.2280782,4.18782551,
65967600,-0.6822668625,45.3033596,4.17411662,
66077600,-0.6761492164,45.3789558,4.15774419,
66178400,-0.6773053448,45.4475901,4.14433269,
66327600,-0.66941389537,45.5425854,4.1275204400000005,
66426400,-0.6695052639,45.6061125,4.11579583,
66537600,-0.6670204406,45.666525,4.10005252,
66657600,-0.6654460026,45.7258918,4.08703618,
66775600,-0.6617220553000001,45.7961218,4.07235567,
66897600,-0.6643486336,45.8670555,4.0578910100000005,
67007600,-0.6621756115,45.9370241,4.0447146400000005,
67127600,-0.661460533,45.9944608,4.03149422,
67237600,-0.6595332208,46.057142999999996,4.02089865,
67345600,-0.6493451788,46.1228476,4.00959761,
67465600,-0.6390859887,46.1990121,3.996634,
67596800,-0.6389036055,46.2615234,3.98352268,
67707600,-0.632150848,46.3323802,3.97156179,
67817200,-0.6173395317,46.3983219,3.95932757,
67937600,-0.612496155,46.4592643,3.94903025,
68047200,-0.608296951,46.5334,3.9346856199999998,
68165600,-0.602659799,46.5932576,3.92492111,
68267600,-0.5951228348,46.6572664,3.91393323,
68406400,-0.5757092877,46.7363158,3.8988182,
68517600,-0.5674607625,46.7989911,3.88821174,
68638400,-0.556866568,46.8722635,3.87405189,
68745600,-0.5464975056,46.9290502,3.8619025799999998,
68866400,-0.5305287879,46.9886553,3.84885256,
68967600,-0.524345639,47.0441898,3.83684647,
69087600,-0.5127885694,47.105063,3.82420408,
69226400,-0.5109803365,47.1717014,3.80835165,
69327600,-0.50905883684,47.2228918,3.79806512,
69447600,-0.5097189679,47.270659,3.78730582,
69556800,-0.507393607,47.315008,3.77753293,
69678400,-0.5053681444,47.3704297,3.76345208,
69796800,-0.49429998669999997,47.4215542,3.7530135700000002,
69906800,-0.4929250255,47.4637856,3.74215267,
70027600,-0.48903548999999996,47.5130791,3.7302974300000002,
70146800,-0.4856825576,47.5576209,3.7210203,
70247600,-0.48011301500000003,47.6012672,3.70872511,
70367600,-0.4683842407,47.6541012,3.69542776,
70486800,-0.463543981,47.6940285,3.68525917,
70606800,-0.44408504249999997,47.7311529,3.6735100899999997,
70716800,-0.4384977405,47.7698496,3.66199835,
70847600,-0.43058756989999997,47.8187353,3.64306599,
70967600,-0.42785208989999995,47.8606515,3.62992438,
71077600,-0.4236650241,47.8970964,3.61778014,
71186400,-0.4149284415,47.9338453,3.60590258,
71305600,-0.40688704135000003,47.9677211,3.59467727,
71417200,-0.4048626263,48.0065449,3.5813277599999997,
71536400,-0.3923975442,48.0502184,3.56817539,
71666400,-0.3860994686,48.0909778,3.55602729,
71775600,-0.38497452771,48.1265029,3.54593232,
71875600,-0.3793698154,48.1614772,3.53553591,
72016400,-0.375739121,48.198689200000004,3.52576715,
72135600,-0.369136971,48.2290576,3.51935768,
72237200,-0.36477683234999997,48.258273,3.51036362,
72347200,-0.36096832021,48.287077,3.50179886,
72467200,-0.36229919264,48.317727500000004,3.4911524099999998,
72577600,-0.3578740345,48.3440947,3.47916289,
72716400,-0.3397463428,48.3755114,3.4649588000000002,
72816400,-0.335300545,48.4022739,3.45103506,
72927600,-0.33143030540999996,48.4267113,3.43660231,
73048400,-0.3238626713,48.4503094,3.42147525,
73167600,-0.3156356465,48.4729759,3.40132336,
73297600,-0.312974384,48.4965372,3.38704003,
73407200,-0.3080365932,48.5132127,3.37298832,
73507200,-0.30266871830000003,48.529055299999996,3.35995369,
73637600,-0.2930946551,48.5401091,3.34843993,
73746400,-0.29020476629999997,48.548411200000004,3.33581644,
73856400,-0.28235964385,48.5537765,3.32187942,
73967600,-0.2833049131,48.5645545,3.30861907,
74105600,-0.2869344888,48.5746077,3.2951026900000002,
74216400,-0.291095455,48.584947,3.27967577,
74337200,-0.2940828367,48.5984867,3.2573753,
74436400,-0.2972270933,48.6108408,3.24176854,
74556400,-0.29757623930399996,48.62411,3.22713715,
74677600,-0.29952106050000005,48.632841400000004,3.21215284,
74787600,-0.3000495915,48.6434504,3.19638489,
74906800,-0.2952259834,48.6595925,3.1797979,
75026400,-0.2943051801,48.6692257,3.16349049,
75147600,-0.291161499,48.6773419,3.14836314,
75257600,-0.2862119923,48.6866602,3.1317519,
75367600,-0.28327916302719996,48.6994754,3.11467449,
75487600,-0.2798307056,48.7113607,3.09005997,
75595600,-0.274160284,48.7216236,3.0700137,
75726400,-0.2682078314,48.7390258,3.03910717,
75836000,-0.2656178317,48.7523782,3.015738185,
75946000,-0.2619193553,48.7624917,2.992467786,
76046000,-0.2586990947,48.7740848,2.96965434,
76207200,-0.2560238067,48.7773885,2.94287674,
76307200,-0.2546503336,48.7860595,2.924222607,
76407200,-0.2532407773,48.7928837,2.905821006,
76536000,-0.24874597099999998,48.8026847,2.87484557,
76656000,-0.24176892730000002,48.8029199,2.851426408,
76767200,-0.23527559129999998,48.8044969,2.819832268,
76885200,-0.2266387593,48.8024103,2.785637654,
76997200,-0.2120926429,48.801332099999996,2.752759552,
77096400,-0.2001156076,48.8046719,2.719627956,
77226000,-0.19011313263000001,48.8027194,2.677484283,
77346000,-0.17833509420000002,48.8042812,2.6392416599,
77477200,-0.17571433520000002,48.8146027,2.5938143996,
77588000,-0.17359482429999998,48.8204323,2.5493899386,
77706800,-0.1730264517,48.8260571,2.501271419,
77827200,-0.17560386930000002,48.8324152,2.451672987,
77935200,-0.1745594556,48.8415236,2.403537401,
78037600,-0.1729998504,48.8503828,2.3554819179999997,
78166800,-0.16661709103,48.8580569,2.29165331,
78298000,-0.1658389996,48.8655708,2.223327682,
78397200,-0.16504392524000003,48.8705884,2.172881738,
78506800,-0.16252205190000002,48.8762624,2.111279052,
78618000,-0.1620438235,48.8801052,2.044421868,
78746000,-0.1620098596,48.8833803,1.965654192,
78866800,-0.1642003051,48.8847465,1.891177104,
78986000,-0.1666624749,48.8880414,1.817055114,
79106800,-0.1681633836,48.8894727,1.742489905,
79215200,-0.1689685812,48.890402,1.673855085,
79326000,-0.1706726632,48.8905836,1.604735523,
79436000,-0.17103953775,48.8920276,1.533346417,
79546000,-0.17102508900000002,48.893911,1.458932156,
79666800,-0.1703139028,48.895953,1.377148667,
79796400,-0.1712094327,48.8974364,1.294205858,
79917200,-0.17447841849999998,48.8947795,1.2105680925,
80038000,-0.1755872829,48.889949800000004,1.127865519,
80135200,-0.1740757566,48.8878103,1.067429642,
80246000,-0.1719172068,48.887219200000004,0.998371452,
80377200,-0.168512451,48.890513,0.92245863,
80487200,-0.16572972607,48.8948983,0.858706083,
80597200,-0.1625563657,48.899606,0.795886321,
80716000,-0.1581986977,48.9041382,0.722806421,
80827200,-0.154869441947,48.9110396,0.660875208,
80946800,-0.15054392024,48.9198139,0.628929812,
81056000,-0.14657572047,48.9254339,0.578795216,
81196000,-0.1403143007,48.935356999999996,0.524904404,
81306800,-0.13915318903,48.939583999999996,0.4718958415,
81426000,-0.13977419975,48.9424218,0.4177878154,
81524800,-0.14062998695999998,48.944496900000004,0.3765836198,
81646800,-0.1416717991,48.9479075,0.32558909599999997,
81755600,-0.13819474932000003,48.9526961,0.2820311475,
81866400,-0.12938143100000002,48.9556264,0.1271625652,
81997200,-0.1187725851,48.9612108,0.0818066757,
82107200,-0.1128692411,48.9619589,0.030837296200000013,
82228000,-0.10615588520000002,48.9620051,-0.028211786600000024,
82347200,-0.0952223551,48.9722342,-0.07420559700000001,
82466400,-0.09073244977,48.9800866,-0.12361500750000001,
82586000,-0.08429445444000001,48.9894314,-0.1702240897,
82698000,-0.07872407566000002,49.0018617,-0.21224394100000002,
82808000,-0.0767109233,49.0072437,-0.259136199,
82916000,-0.0748061449,49.0148445,-0.302233823,
83038000,-0.07351388210000001,49.0178597,-0.35462923550000003,
83136400,-0.0725812302,49.0225022,-0.39367815289999997,
83288000,-0.07445818707,49.0305686,-0.447290753,
83396000,-0.07354579010000001,49.0309013,-0.4827842066,
83506000,-0.07313514790000002,49.0312405,-0.5200046302,
83627200,-0.07719421385999999,49.0309239,-0.565106816,
83737200,-0.07823759300000001,49.0301551,-0.603267822,
83867200,-0.07731843714,49.0304716,-0.6401541,
83977200,-0.07813751075999999,49.0298902,-0.67138318,
84098000,-0.07990024116000001,49.025649,-0.7116249450000001,
84217200,-0.08269756569999999,49.0242658,-0.742826792,
84317200,-0.0851815707,49.0244858,-0.765892532,
84428800,-0.0870986601,49.022903,-0.7879468783,
84566400,-0.08907367,49.0199959,-0.8073681011,
84686000,-0.0904776357,49.018597299999996,-0.819763391066,
84796000,-0.09009023360000001,49.0188902,-0.826212356,
84916000,-0.089875808,49.0191294,-0.8377861945,
85018000,-0.09079382399999998,49.019451600000004,-0.842855567,
85136000,-0.09090144660000002,49.0196351,-0.8457389754,
85246000,-0.08792751089999999,49.0214153,-0.847469645,
85366000,-0.088511464,49.0231285,-0.852092875,
85487200,-0.08793216590000001,49.024073,-0.8516242,
85606400,-0.08761066869999998,49.025568899999996,-0.844808315,
85736000,-0.0869123106,49.0278271,-0.843472829,
85847200,-0.08448794230000001,49.0294892,-0.83838322,
85947200,-0.0847067215,49.030111500000004,-0.833953374,
86055200,-0.08397595029999999,49.0313223,-0.829199679,
86186000,-0.08201370100000001,49.0329622,-0.820336646,
86306000,-0.08151157519999999,49.0335159,-0.8142602640000001,
86416400,-0.0801989921,49.0345931,-0.80778496,
86525200,-0.07903452309999999,49.0356114,-0.79903341,
86637200,-0.077662093,49.0365299,-0.790488783,
86776400,-0.0774792656,49.0373218,-0.778317074,
86886000,-0.0770132844,49.0381687,-0.767073765,
86996000,-0.07669365710000002,49.038864600000004,-0.755798173,
87117600,-0.07602378810000002,49.0399491,-0.742820212,
87237200,-0.07506932929999999,49.0411958,-0.7285698429999999,
87336800,-0.07497056009999999,49.0410817,-0.71663355,
87466800,-0.07472624959999999,49.0423543,-0.700566574,
87566000,-0.0739338799,49.0433068,-0.6886563450000001,
87688000,-0.07407203366,49.0431504,-0.669974679,
87808000,-0.07321634387999999,49.0441251,-0.653266056,
87926000,-0.07195609605,49.0452527,-0.640081265,
88046000,-0.07249416015,49.0447318,-0.621093376,
88156000,-0.071766935295,49.0451036,-0.606106219,
88285200,-0.07107958886599999,49.0469801,-0.587403983,
88395200,-0.07190167983,49.0466245,-0.571028675,
88495200,-0.07163630567000001,49.0472968,-0.55677457,
88607200,-0.07103890513,49.0486565,-0.539934748,
88745200,-0.07207145709999999,49.0485288,-0.51943673,
88855200,-0.07206570774,49.0492731,-0.502677834,
88968000,-0.0721118708,49.0498503,-0.485085924,
89088000,-0.0724733674,49.049587,-0.46764011299999997,
89196000,-0.07347371564,49.0491811,-0.449464743,
89326400,-0.07389628822,49.0497529,-0.428191905,
89436400,-0.07356157089999998,49.049764100000004,-0.41121759,
89558800,-0.07430441853000001,49.0495744,-0.393446115,
89666800,-0.073884225548,49.0504825,-0.37616874299999997,
89787200,-0.07341463808,49.0513114,-0.357394204,
89896000,-0.07423905964000001,49.0505692,-0.341486226,
90006000,-0.07385994758500002,49.0517489,-0.324318124,
90106400,-0.07368298345,49.0522337,-0.309079559,
